match_id,radiant_team_id,dire_team_id,radiant_win,player_slot,account_id,hero_id,is_radiant
8730215928,10060924,9629413,False,3,1515385613,74,True
8730215928,10060924,9629413,False,4,1168958068,120,True
8730215928,10060924,9629413,False,128,1424443759,83,False
8730215928,10060924,9629413,False,129,786288301,106,False
8730215928,10060924,9629413,False,130,921009762,79,False
8730215928,10060924,9629413,False,131,1112938235,99,False
8730215928,10060924,9629413,False,132,1277424227,11,False
8730215251,9132931,10046755,True,0,1919908966,92,True
8730215251,9132931,10046755,True,1,1007203501,28,True
8730215251,9132931,10046755,True,2,1284745182,27,True
8730215251,9132931,10046755,True,3,1280443791,41,True
8730215251,9132931,10046755,True,4,968696770,78,True
8730215251,9132931,10046755,True,128,826141868,137,False
8730215251,9132931,10046755,True,129,870108397,15,False
8730215251,9132931,10046755,True,130,459483036,145,False
8730215251,9132931,10046755,True,131,876337251,26,False
8730215251,9132931,10046755,True,132,384214505,101,False
8730214171,10067366,9956713,True,0,1487090612,98,True
8730214171,10067366,9956713,True,1,1536138284,54,True
8730214171,10067366,9956713,True,2,1091797220,129,True
8730214171,10067366,9956713,True,3,1586732468,85,True
8730214171,10067366,9956713,True,4,1000985739,27,True
8730214171,10067366,9956713,True,128,1017929715,81,False
8730214171,10067366,9956713,True,129,1428445292,87,False
8730214171,10067366,9956713,True,130,1424790817,101,False
8730214171,10067366,9956713,True,131,1149162198,70,False
8730214171,10067366,9956713,True,132,1611133021,14,False
8730212725,9782864,9232161,True,0,259942760,137,True
8730212725,9782864,9232161,True,1,337900635,136,True
8730212725,9782864,9232161,True,2,438626610,38,True
8730212725,9782864,9232161,True,3,98080418,47,True
8730212725,9782864,9232161,True,4,128687158,111,True
8730212725,9782864,9232161,True,128,196808931,17,False
8730212725,9782864,9232161,True,129,176632588,129,False
8730212725,9782864,9232161,True,130,363988601,27,False
8730212725,9782864,9232161,True,131,218317438,114,False
8730212725,9782864,9232161,True,132,1088347637,110,False
8730210444,,10040534,False,0,1520642768,63,True
8730210444,,10040534,False,1,1771151845,15,True
8730210444,,10040534,False,2,1596078698,48,True
8730210444,,10040534,False,3,1259939655,58,True
8730210444,,10040534,False,4,1487299222,119,True
